# Time (s), Longitude (deg), Latitude (deg), Altitude (m), Ground Speed N (m/s), Ground Speed E (m/s), Ground Speed D (m/s), Yaw (deg), Pitch (deg), Roll (deg)
23662.676,136.2543548,35.2942179,129.901,2.92,-5.28,0.23,3.39,4.89,-2.08
23662.687,136.2543548,35.2942179,129.901,2.92,-5.28,0.23,3.44,4.93,-2.1
23662.697,136.2543548,35.2942179,129.901,2.92,-5.28,0.23,3.5,4.98,-2.13
23662.707,136.2543424,35.2942233,129.84,2.92,-5.28,0.23,3.56,5,-2.13
23662.717,136.2543424,35.2942233,129.84,2.99,-5.48,0.27,3.63,5.02,-2.11
23662.729,136.2543424,35.2942233,129.84,2.99,-5.48,0.27,3.69,5.03,-2.07
23662.737,136.2543424,35.2942233,129.84,2.99,-5.48,0.27,3.75,5.01,-2.02
23662.746,136.2543424,35.2942233,129.84,2.99,-5.48,0.27,3.8,4.95,-1.99
23662.759,136.2543424,35.2942233,129.84,2.99,-5.48,0.27,3.85,4.88,-1.96
23662.767,136.2543424,35.2942233,129.84,2.99,-5.48,0.27,3.89,4.81,-1.95
23662.777,136.2543424,35.2942233,129.84,2.99,-5.48,0.27,3.91,4.78,-1.94
23662.789,136.2543424,35.2942233,129.84,2.99,-5.48,0.27,3.93,4.78,-1.92
23662.797,136.2543424,35.2942233,129.84,2.99,-5.48,0.27,3.94,4.8,-1.91
23662.807,136.2543424,35.2942233,129.84,2.99,-5.48,0.27,3.94,4.8,-1.93
23662.817,136.2543424,35.2942233,129.84,2.99,-5.48,0.27,3.94,4.72,-1.93
23662.826,136.2543424,35.2942233,129.84,2.99,-5.48,0.27,3.95,4.59,-1.93
23662.836,136.2543424,35.2942233,129.84,2.99,-5.48,0.27,3.95,4.33,-1.94
23662.846,136.2543424,35.2942233,129.84,2.99,-5.48,0.27,3.97,4.13,-1.88
23662.856,136.2543424,35.2942233,129.84,2.99,-5.48,0.27,3.99,3.96,-1.85
23662.866,136.2543424,35.2942233,129.84,2.99,-5.48,0.27,4.01,3.82,-1.8
23662.876,136.2543424,35.2942233,129.84,2.99,-5.48,0.27,4.04,3.69,-1.76
23662.887,136.254329,35.2942285,129.75,2.99,-5.48,0.27,4.08,3.56,-1.72
23662.897,136.254329,35.2942285,129.75,3.03,-5.83,0.38,4.11,3.44,-1.7
23662.907,136.254329,35.2942285,129.75,3.03,-5.83,0.38,4.15,3.35,-1.68
23662.917,136.254329,35.2942285,129.75,3.03,-5.83,0.38,4.18,3.09,-1.8
23662.929,136.254329,35.2942285,129.75,3.03,-5.83,0.38,4.24,2.88,-1.75
23662.937,136.254329,35.2942285,129.75,3.03,-5.83,0.38,4.27,2.87,-1.8
23662.947,136.254329,35.2942285,129.75,3.03,-5.83,0.38,4.3,2.91,-1.79
23662.959,136.254329,35.2942285,129.75,3.03,-5.83,0.38,4.33,2.93,-1.79
23662.967,136.254329,35.2942285,129.75,3.03,-5.83,0.38,4.35,2.95,-1.72
23662.976,136.254329,35.2942285,129.75,3.03,-5.83,0.38,4.36,2.96,-1.72
23662.986,136.254329,35.2942285,129.75,3.03,-5.83,0.38,4.38,2.96,-1.67
23662.996,136.254329,35.2942285,129.75,3.03,-5.83,0.38,4.4,2.91,-1.64
23663.006,136.254329,35.2942285,129.75,3.03,-5.83,0.38,4.41,2.76,-1.66
23663.016,136.254329,35.2942285,129.75,3.03,-5.83,0.38,4.43,2.6,-1.65
23663.026,136.254329,35.2942285,129.75,3.03,-5.83,0.38,4.44,2.52,-1.58
23663.036,136.254329,35.2942285,129.75,3.03,-5.83,0.38,4.46,2.5,-1.54
23663.046,136.254329,35.2942285,129.75,3.03,-5.83,0.38,4.47,2.45,-1.51
23663.056,136.254329,35.2942285,129.75,3.03,-5.83,0.38,4.49,2.35,-1.48
23663.066,136.254329,35.2942285,129.75,3.03,-5.83,0.38,4.51,2.23,-1.44
23663.076,136.254329,35.2942285,129.75,3.03,-5.83,0.38,4.53,2.14,-1.39
23663.087,136.2543149,35.2942331,129.681,2.78,-6.24,0.38,4.55,2.04,-1.36
23663.099,136.2543149,35.2942331,129.681,2.78,-6.24,0.44,4.58,1.87,-1.38
23663.107,136.2543149,35.2942331,129.681,2.78,-6.24,0.44,4.6,1.65,-1.44
23663.117,136.2543149,35.2942331,129.681,2.78,-6.24,0.44,4.63,1.44,-1.53
23663.127,136.2543149,35.2942331,129.681,2.78,-6.24,0.44,4.65,1.29,-1.61
23663.137,136.2543149,35.2942331,129.681,2.78,-6.24,0.44,4.67,1.17,-1.69
23663.147,136.2543149,35.2942331,129.681,2.78,-6.24,0.44,4.7,1.02,-1.76
23663.159,136.2543149,35.2942331,129.681,2.78,-6.24,0.44,4.72,0.86,-1.81
23663.167,136.2543149,35.2942331,129.681,2.78,-6.24,0.44,4.74,0.7,-1.83
23663.179,136.2543149,35.2942331,129.681,2.78,-6.24,0.44,4.76,0.59,-1.81
23663.186,136.2543149,35.2942331,129.681,2.78,-6.24,0.44,4.78,0.51,-1.78
23663.196,136.2543149,35.2942331,129.681,2.78,-6.24,0.44,4.81,0.42,-1.76
23663.206,136.2543149,35.2942331,129.681,2.78,-6.24,0.44,4.83,0.39,-1.76
23663.216,136.2543149,35.2942331,129.681,2.78,-6.24,0.44,4.84,0.37,-1.77
23663.226,136.2543149,35.2942331,129.681,2.78,-6.24,0.44,4.86,0.35,-1.81
23663.236,136.2543149,35.2942331,129.681,2.78,-6.24,0.44,4.88,0.33,-1.87
23663.246,136.2543149,35.2942331,129.681,2.78,-6.24,0.44,4.9,0.25,-1.94
23663.256,136.2543149,35.2942331,129.681,2.78,-6.24,0.44,4.92,0.16,-1.99
23663.266,136.2543149,35.2942331,129.681,2.78,-6.24,0.44,4.93,0.09,-2.02
23663.276,136.2543149,35.2942331,129.681,2.78,-6.24,0.44,4.95,0.06,-2.03
23663.287,136.2543008,35.2942382,129.539,2.8,-6.34,0.44,4.96,0.03,-2.04
23663.299,136.2543008,35.2942382,129.539,2.8,-6.34,0.5,4.98,-0.06,-2.05
23663.307,136.2543008,35.2942382,129.539,2.8,-6.34,0.5,5,-0.16,-2.1
23663.317,136.2543008,35.2942382,129.539,2.8,-6.34,0.5,5.03,-0.25,-2.03
23663.329,136.2543008,35.2942382,129.539,2.8,-6.34,0.5,5.05,-0.29,-1.96
23663.337,136.2543008,35.2942382,129.539,2.8,-6.34,0.5,5.07,-0.31,-1.93
23663.347,136.2543008,35.2942382,129.539,2.8,-6.34,0.5,5.1,-0.31,-1.84
23663.357,136.2543008,35.2942382,129.539,2.8,-6.34,0.5,5.12,-0.29,-1.83
23663.367,136.2543008,35.2942382,129.539,2.8,-6.34,0.5,5.15,-0.27,-1.77
23663.376,136.2543008,35.2942382,129.539,2.8,-6.34,0.5,5.17,-0.23,-1.73
23663.386,136.2543008,35.2942382,129.539,2.8,-6.34,0.5,5.19,-0.19,-1.68
23663.397,136.2543008,35.2942382,129.539,2.8,-6.34,0.5,5.21,-0.17,-1.63
23663.406,136.2543008,35.2942382,129.539,2.8,-6.34,0.5,5.23,-0.16,-1.59
23663.416,136.2543008,35.2942382,129.539,2.8,-6.34,0.5,5.25,-0.16,-1.55
23663.426,136.2543008,35.2942382,129.539,2.8,-6.34,0.5,5.27,-0.16,-1.53
23663.436,136.2543008,35.2942382,129.539,2.8,-6.34,0.5,5.29,-0.19,-1.52
23663.446,136.2543008,35.2942382,129.539,2.8,-6.34,0.5,5.31,-0.23,-1.51
23663.456,136.2543008,35.2942382,129.539,2.8,-6.34,0.5,5.33,-0.28,-1.52
23663.466,136.2543008,35.2942382,129.539,2.8,-6.34,0.5,5.35,-0.26,-1.56
23663.476,136.2543008,35.2942382,129.539,2.8,-6.34,0.5,5.36,-0.32,-1.6
23663.487,136.2542862,35.294243,129.384,2.77,-6.34,0.5,5.38,-0.41,-1.63
23663.499,136.2542862,35.294243,129.384,2.77,-6.51,0.56,5.4,-0.49,-1.65
23663.507,136.2542862,35.294243,129.384,2.77,-6.51,0.56,5.42,-0.55,-1.66
23663.519,136.2542862,35.294243,129.384,2.77,-6.51,0.56,5.44,-0.61,-1.69
23663.527,136.2542862,35.294243,129.384,2.77,-6.51,0.56,5.46,-0.67,-1.69
23663.536,136.2542862,35.294243,129.384,2.77,-6.51,0.56,5.48,-0.75,-1.7
23663.549,136.2542862,35.294243,129.384,2.77,-6.51,0.56,5.51,-0.8,-1.72
23663.557,136.2542862,35.294243,129.384,2.77,-6.51,0.56,5.53,-0.85,-1.73
23663.567,136.2542862,35.294243,129.384,2.77,-6.51,0.56,5.56,-0.88,-1.74
23663.578,136.2542862,35.294243,129.384,2.77,-6.51,0.56,5.58,-0.9,-1.75
23663.586,136.2542862,35.294243,129.384,2.77,-6.51,0.56,5.61,-0.89,-1.74
23663.596,136.2542862,35.294243,129.384,2.77,-6.51,0.56,5.63,-0.85,-1.72
23663.606,136.2542862,35.294243,129.384,2.77,-6.51,0.56,5.65,-0.8,-1.7
23663.616,136.2542862,35.294243,129.384,2.77,-6.51,0.56,5.67,-0.75,-1.7
23663.626,136.2542862,35.294243,129.384,2.77,-6.51,0.56,5.7,-0.71,-1.69
23663.636,136.2542862,35.294243,129.384,2.77,-6.51,0.56,5.72,-0.69,-1.69
23663.646,136.2542862,35.294243,129.384,2.77,-6.51,0.56,5.75,-0.68,-1.69
23663.656,136.2542862,35.294243,129.384,2.77,-6.51,0.56,5.77,-0.67,-1.7
23663.666,136.2542862,35.294243,129.384,2.77,-6.51,0.56,5.79,-0.67,-1.7
23663.676,136.2542862,35.294243,129.384,2.77,-6.51,0.56,5.82,-0.66,-1.69
23663.687,136.2542716,35.2942481,129.277,2.77,-6.51,0.56,5.84,-0.65,-1.66
23663.697,136.2542716,35.2942481,129.277,2.81,-6.6,0.58,5.86,-0.63,-1.62
23663.707,136.2542716,35.2942481,129.277,2.81,-6.6,0.58,5.89,-0.62,-1.58
23663.717,136.2542716,35.2942481,129.277,2.81,-6.6,0.58,5.91,-0.59,-1.55
23663.729,136.2542716,35.2942481,129.277,2.81,-6.6,0.58,5.93,-0.56,-1.53
23663.737,136.2542716,35.2942481,129.277,2.81,-6.6,0.58,5.96,-0.52,-1.52
23663.747,136.2542716,35.2942481,129.277,2.81,-6.6,0.58,5.99,-0.48,-1.52
23663.759,136.2542716,35.2942481,129.277,2.81,-6.6,0.58,6.01,-0.45,-1.52
23663.767,136.2542716,35.2942481,129.277,2.81,-6.6,0.58,6.04,-0.42,-1.52
23663.776,136.2542716,35.2942481,129.277,2.81,-6.6,0.58,6.07,-0.38,-1.52
23663.786,136.2542716,35.2942481,129.277,2.81,-6.6,0.58,6.1,-0.35,-1.52
23663.796,136.2542716,35.2942481,129.277,2.81,-6.6,0.58,6.12,-0.33,-1.52
23663.806,136.2542716,35.2942481,129.277,2.81,-6.6,0.58,6.15,-0.31,-1.53
23663.816,136.2542716,35.2942481,129.277,2.81,-6.6,0.58,6.18,-0.3,-1.55
23663.826,136.2542716,35.2942481,129.277,2.81,-6.6,0.58,6.21,-0.3,-1.56
23663.836,136.2542716,35.2942481,129.277,2.81,-6.6,0.58,6.23,-0.31,-1.58
23663.846,136.2542716,35.2942481,129.277,2.81,-6.6,0.58,6.26,-0.32,-1.59
23663.856,136.2542716,35.2942481,129.277,2.81,-6.6,0.58,6.28,-0.33,-1.6
23663.866,136.2542716,35.2942481,129.277,2.81,-6.6,0.58,6.3,-0.34,-1.61
23663.876,136.2542716,35.2942481,129.277,2.81,-6.6,0.58,6.33,-0.35,-1.62
23663.887,136.2542555,35.2942526,129.1,2.61,-7.14,0.58,6.35,-0.36,-1.62
23663.897,136.2542555,35.2942526,129.1,2.61,-7.14,0.63,6.38,-0.36,-1.62
23663.907,136.2542555,35.2942526,129.1,2.61,-7.14,0.63,6.4,-0.35,-1.62
23663.917,136.2542555,35.2942526,129.1,2.61,-7.14,0.63,6.43,-0.34,-1.62
23663.929,136.2542555,35.2942526,129.1,2.61,-7.14,0.63,6.45,-0.32,-1.62
23663.937,136.2542555,35.2942526,129.1,2.61,-7.14,0.63,6.48,-0.3,-1.61
23663.947,136.2542555,35.2942526,129.1,2.61,-7.14,0.63,6.52,-0.29,-1.58
23663.957,136.2542555,35.2942526,129.1,2.61,-7.14,0.63,6.55,-0.3,-1.55
23663.967,136.2542555,35.2942526,129.1,2.61,-7.14,0.63,6.58,-0.3,-1.51
23663.976,136.2542555,35.2942526,129.1,2.61,-7.14,0.63,6.62,-0.28,-1.48
23663.986,136.2542555,35.2942526,129.1,2.61,-7.14,0.63,6.65,-0.24,-1.44
23663.996,136.2542555,35.2942526,129.1,2.61,-7.14,0.63,6.68,-0.2,-1.4
23664.006,136.2542555,35.2942526,129.1,2.61,-7.14,0.63,6.71,-0.16,-1.38
23664.016,136.2542555,35.2942526,129.1,2.61,-7.14,0.63,6.74,-0.12,-1.36
23664.026,136.2542555,35.2942526,129.1,2.61,-7.14,0.63,6.76,-0.09,-1.35
23664.036,136.2542555,35.2942526,129.1,2.61,-7.14,0.63,6.79,-0.06,-1.35
23664.046,136.2542555,35.2942526,129.1,2.61,-7.14,0.63,6.81,-0.03,-1.35
23664.056,136.2542555,35.2942526,129.1,2.61,-7.14,0.63,6.83,0,-1.34
23664.066,136.2542555,35.2942526,129.1,2.61,-7.14,0.63,6.85,0.02,-1.34
23664.076,136.2542555,35.2942526,129.1,2.61,-7.14,0.63,6.87,0.04,-1.35
23664.087,136.2542386,35.294257,128.874,2.45,-7.52,0.68,6.89,0.06,-1.36
23664.097,136.2542386,35.294257,128.874,2.45,-7.52,0.68,6.91,0.08,-1.36
23664.107,136.2542386,35.294257,128.874,2.45,-7.52,0.68,6.93,0.11,-1.36
23664.119,136.2542386,35.294257,128.874,2.45,-7.52,0.68,6.96,0.11,-1.34
23664.127,136.2542386,35.294257,128.874,2.45,-7.52,0.68,6.99,0.12,-1.32
23664.137,136.2542386,35.294257,128.874,2.45,-7.52,0.68,7.02,0.15,-1.3
23664.147,136.2542386,35.294257,128.874,2.45,-7.52,0.68,7.05,0.19,-1.28
23664.157,136.2542386,35.294257,128.874,2.45,-7.52,0.68,7.08,0.22,-1.27
23664.167,136.2542386,35.294257,128.874,2.45,-7.52,0.68,7.12,0.26,-1.26
23664.176,136.2542386,35.294257,128.874,2.45,-7.52,0.68,7.15,0.29,-1.24
23664.186,136.2542386,35.294257,128.874,2.45,-7.52,0.68,7.19,0.31,-1.22
23664.196,136.2542386,35.294257,128.874,2.45,-7.52,0.68,7.22,0.33,-1.21
23664.206,136.2542386,35.294257,128.874,2.45,-7.52,0.68,7.25,0.34,-1.19
23664.216,136.2542386,35.294257,128.874,2.45,-7.52,0.68,7.28,0.37,-1.16
23664.226,136.2542386,35.294257,128.874,2.45,-7.52,0.68,7.31,0.42,-1.13
23664.236,136.2542386,35.294257,128.874,2.45,-7.52,0.68,7.34,0.48,-1.1
23664.246,136.2542386,35.294257,128.874,2.45,-7.52,0.68,7.37,0.53,-1.07
23664.256,136.2542386,35.294257,128.874,2.45,-7.52,0.68,7.39,0.57,-1.05
23664.276,136.2542386,35.294257,128.874,2.45,-7.52,0.68,7.42,0.59,-1.03
23664.287,136.2542213,35.2942615,128.647,2.41,-7.52,0.68,7.45,0.6,-1
23664.297,136.2542213,35.2942615,128.647,2.41,-7.8,0.72,7.47,0.6,-0.98
23664.309,136.2542213,35.2942615,128.647,2.41,-7.8,0.72,7.5,0.6,-0.96
23664.317,136.2542213,35.2942615,128.647,2.41,-7.8,0.72,7.52,0.6,-0.94
23664.326,136.2542213,35.2942615,128.647,2.41,-7.8,0.72,7.55,0.61,-0.92
23664.339,136.2542213,35.2942615,128.647,2.41,-7.8,0.72,7.58,0.62,-0.91
23664.347,136.2542213,35.2942615,128.647,2.41,-7.8,0.72,7.61,0.63,-0.91
23664.357,136.2542213,35.2942615,128.647,2.41,-7.8,0.72,7.64,0.65,-0.91
23664.369,136.2542213,35.2942615,128.647,2.41,-7.8,0.72,7.67,0.66,-0.91
23664.376,136.2542213,35.2942615,128.647,2.41,-7.8,0.72,7.7,0.68,-0.92
23664.386,136.2542213,35.2942615,128.647,2.41,-7.8,0.72,7.73,0.7,-0.94
23664.397,136.2542213,35.2942615,128.647,2.41,-7.8,0.72,7.76,0.71,-0.96
23664.406,136.2542213,35.2942615,128.647,2.41,-7.8,0.72,7.79,0.73,-0.98
23664.416,136.2542213,35.2942615,128.647,2.41,-7.8,0.72,7.82,0.74,-0.98
23664.426,136.2542213,35.2942615,128.647,2.41,-7.8,0.72,7.86,0.75,-0.98
23664.436,136.2542213,35.2942615,128.647,2.41,-7.8,0.72,7.89,0.77,-0.97
23664.446,136.2542213,35.2942615,128.647,2.41,-7.8,0.72,7.92,0.79,-0.96
23664.456,136.2542213,35.2942615,128.647,2.41,-7.8,0.72,7.95,0.81,-0.94
23664.466,136.2542213,35.2942615,128.647,2.41,-7.8,0.72,7.98,0.84,-0.91
23664.477,136.2542213,35.2942615,128.647,2.41,-7.8,0.72,8.01,0.87,-0.88
23664.487,136.2542035,35.2942657,128.458,2.35,-7.8,0.72,8.04,0.89,-0.85
23664.497,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.07,0.92,-0.82
23664.507,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.1,0.93,-0.8
23664.517,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.13,0.94,-0.78
23664.529,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.16,0.95,-0.76
23664.537,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.19,0.96,-0.75
23664.547,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.22,0.98,-0.74
23664.559,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.25,0.99,-0.73
23664.567,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.28,1.01,-0.72
23664.578,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.3,1.03,-0.71
23664.586,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.33,1.04,-0.71
23664.597,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.36,1.06,-0.7
23664.606,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.39,1.07,-0.69
23664.616,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.42,1.09,-0.69
23664.626,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.45,1.1,-0.69
23664.636,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.48,1.11,-0.7
23664.646,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.51,1.12,-0.71
23664.656,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.54,1.12,-0.71
23664.666,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.58,1.13,-0.71
23664.676,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.61,1.14,-0.71
23664.687,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.64,1.16,-0.71
23664.697,136.2542035,35.2942657,128.458,2.35,-8.1,0.74,8.68,1.18,-0.7
23664.707,136.254185,35.2942699,128.284,2.21,-8.36,0.74,8.71,1.2,-0.7
23664.719,136.254185,35.2942699,128.284,2.21,-8.36,0.73,8.74,1.22,-0.69
23664.727,136.254185,35.2942699,128.284,2.21,-8.36,0.73,8.78,1.25,-0.69
23664.736,136.254185,35.2942699,128.284,2.21,-8.36,0.73,8.81,1.28,-0.69
23664.749,136.254185,35.2942699,128.284,2.21,-8.36,0.73,8.84,1.31,-0.68
23664.757,136.254185,35.2942699,128.284,2.21,-8.36,0.73,8.88,1.34,-0.68
23664.767,136.254185,35.2942699,128.284,2.21,-8.36,0.73,8.91,1.37,-0.67
23664.779,136.254185,35.2942699,128.284,2.21,-8.36,0.73,8.94,1.4,-0.66
23664.787,136.254185,35.2942699,128.284,2.21,-8.36,0.73,8.97,1.42,-0.65
23664.797,136.254185,35.2942699,128.284,2.21,-8.36,0.73,9.01,1.43,-0.64
23664.807,136.254185,35.2942699,128.284,2.21,-8.36,0.73,9.04,1.44,-0.63
23664.816,136.254185,35.2942699,128.284,2.21,-8.36,0.73,9.07,1.44,-0.63
23664.826,136.254185,35.2942699,128.284,2.21,-8.36,0.73,9.11,1.45,-0.63
23664.836,136.254185,35.2942699,128.284,2.21,-8.36,0.73,9.14,1.46,-0.63
23664.846,136.254185,35.2942699,128.284,2.21,-8.36,0.73,9.18,1.48,-0.63
23664.856,136.254185,35.2942699,128.284,2.21,-8.36,0.73,9.21,1.49,-0.63
23664.866,136.254185,35.2942699,128.284,2.21,-8.36,0.73,9.25,1.51,-0.63
23664.876,136.254185,35.2942699,128.284,2.21,-8.36,0.73,9.29,1.54,-0.63
23664.887,136.2541662,35.294274,128.102,2.19,-8.52,0.73,9.32,1.57,-0.62
23664.899,136.2541662,35.294274,128.102,2.19,-8.52,0.74,9.36,1.59,-0.61
23664.907,136.2541662,35.294274,128.102,2.19,-8.52,0.74,9.39,1.63,-0.6
23664.916,136.2541662,35.294274,128.102,2.19,-8.52,0.74,9.43,1.66,-0.6
23664.929,136.2541662,35.294274,128.102,2.19,-8.52,0.74,9.46,1.69,-0.59
23664.937,136.2541662,35.294274,128.102,2.19,-8.52,0.74,9.5,1.73,-0.58
23664.947,136.2541662,35.294274,128.102,2.19,-8.52,0.74,9.54,1.76,-0.57
23664.959,136.2541662,35.294274,128.102,2.19,-8.52,0.74,9.57,1.78,-0.56
23664.967,136.2541662,35.294274,128.102,2.19,-8.52,0.74,9.61,1.81,-0.55
23664.976,136.2541662,35.294274,128.102,2.19,-8.52,0.74,9.64,1.84,-0.54
23664.986,136.2541662,35.294274,128.102,2.19,-8.52,0.74,9.68,1.87,-0.53
23664.996,136.2541662,35.294274,128.102,2.19,-8.52,0.74,9.72,1.89,-0.52
23665.006,136.2541662,35.294274,128.102,2.19,-8.52,0.74,9.76,1.92,-0.51
23665.016,136.2541662,35.294274,128.102,2.19,-8.52,0.74,9.8,1.95,-0.5
23665.026,136.2541662,35.294274,128.102,2.19,-8.52,0.74,9.84,1.97,-0.5
23665.036,136.2541662,35.294274,128.102,2.19,-8.52,0.74,9.88,1.99,-0.5
23665.046,136.2541662,35.294274,128.102,2.19,-8.52,0.74,9.92,2,-0.5
23665.056,136.2541662,35.294274,128.102,2.19,-8.52,0.74,9.96,2,-0.5
23665.066,136.2541662,35.294274,128.102,2.19,-8.52,0.74,10,2.01,-0.51
23665.076,136.2541662,35.294274,128.102,2.19,-8.52,0.74,10.04,2.01,-0.51
23665.087,136.2541469,35.2942778,127.979,2.1,-8.72,0.74,10.08,2.02,-0.51
23665.097,136.2541469,35.2942778,127.979,2.1,-8.72,0.73,10.12,2.03,-0.52
23665.107,136.2541469,35.2942778,127.979,2.1,-8.72,0.73,10.17,2.04,-0.52
23665.119,136.2541469,35.2942778,127.979,2.1,-8.72,0.73,10.21,2.05,-0.53
23665.127,136.2541469,35.2942778,127.979,2.1,-8.72,0.73,10.25,2.06,-0.54
23665.137,136.2541469,35.2942778,127.979,2.1,-8.72,0.73,10.29,2.07,-0.55
23665.149,136.2541469,35.2942778,127.979,2.1,-8.72,0.73,10.33,2.08,-0.55
23665.157,136.2541469,35.2942778,127.979,2.1,-8.72,0.73,10.38,2.08,-0.56
23665.169,136.2541469,35.2942778,127.979,2.1,-8.72,0.73,10.42,2.08,-0.57
23665.176,136.2541469,35.2942778,127.979,2.1,-8.72,0.73,10.46,2.08,-0.58
23665.186,136.2541469,35.2942778,127.979,2.1,-8.72,0.73,10.51,2.08,-0.59
23665.196,136.2541469,35.2942778,127.979,2.1,-8.72,0.73,10.55,2.07,-0.6
23665.206,136.2541469,35.2942778,127.979,2.1,-8.72,0.73,10.6,2.07,-0.61
23665.216,136.2541469,35.2942778,127.979,2.1,-8.72,0.73,10.64,2.08,-0.62
23665.226,136.2541469,35.2942778,127.979,2.1,-8.72,0.73,10.69,2.08,-0.63
23665.236,136.2541469,35.2942778,127.979,2.1,-8.72,0.73,10.73,2.09,-0.63
23665.246,136.2541469,35.2942778,127.979,2.1,-8.72,0.73,10.78,2.1,-0.64
23665.256,136.2541469,35.2942778,127.979,2.1,-8.72,0.73,10.82,2.1,-0.64
