# Time[msec],ラダー舵角[deg],エレベーター舵角[deg],加速度(X軸)[m/s^2],加速度(Y軸)[m/s^2],加速度(Z軸)[m/s^2],角速度(X軸)[deg/sec],角速度(Y軸)[deg/sec],角速度(Z軸)[deg/sec],荷重(2Hzローパス)[G],ロール[deg],ピッチ[deg],ヨー[deg],緯度[deg],経度[deg],進行角[deg],対地速度(北方向)[m/s],対地速度(東方向)[m/s],対地速度(下方向)[m/s],対地速度の大きさ[m/s],対気速度[m/s],AoA[deg],AoS[deg],気温[degC],動圧[Pa],大気圧[hPa],湿度[%],大気密度[kg/m^3],北方向風速[m/s],東方向風速[m/s],下方向風速[m/s],風速[m/s],高度[m]
12.45000000,-0.18014943,-0.28714608,5.14324660,0.19339189,8.58844755,14.61217539,-2.26892238,1.11815408,1.03953206,1.71994853,0.44601359,299.69824158,35.29418640,136.25446650,297.12356261,0.75300000,-1.47000000,-0.00400000,1.65100000,5.85504178,-2.16456516,-26.40611076,36.18821482,19.01527446,997.32561767,56.29791980,1.10935843,4.14443909,-1.71349254,-0.31286492,4.49558857,10.89698918
12.50000000,-0.18014943,-0.28714608,4.20845913,0.59752799,9.48502577,-5.68597749,-3.58790395,-0.98392000,1.03278179,1.73411005,0.57096173,299.79000000,35.29418640,136.25446650,297.12356261,0.75300000,-1.47000000,-0.00400000,1.65100000,6.16385010,-1.37746988,-25.11138844,36.09291726,21.08302731,997.31929469,56.28638621,1.10976621,4.33572961,-1.99166284,-0.26483278,4.77864086,10.95421326
12.55000000,-0.19638120,-0.26106914,1.46012370,-0.32850651,8.57750547,-4.83368324,-3.42645069,0.02758384,1.02370334,1.79230305,0.51460827,299.92000000,35.29418701,136.25446524,298.25833001,0.85737967,-1.59510491,-0.01086408,1.80930202,6.26448919,1.12660881,-23.20342885,36.08720398,21.77612711,997.31696542,56.27423196,1.10978982,4.21251028,-2.08907541,-0.00486959,4.70207429,10.97533945
12.60000000,-0.19025940,-0.24037945,1.28713775,-0.72447586,8.64548563,-0.23915562,-4.49922997,1.66803935,1.01473585,1.87673581,0.46286693,300.00000000,35.29418805,136.25446275,296.96435676,0.95022012,-1.86778353,-0.01300000,2.09856572,6.33948212,0.73562267,-22.79523391,36.10122274,22.29909104,997.31265166,56.29865600,1.10971659,4.16126248,-1.88498912,-0.03964694,4.56846378,11.01451171
12.65000000,-0.18014943,-0.24377992,3.42389107,-1.08796713,12.52078742,3.45595806,-4.79141133,0.39497502,1.00913002,1.97666471,0.57342426,300.03000000,35.29418840,136.25446180,296.08827571,0.96900000,-1.97900000,-0.01300000,2.20400000,6.47628539,-0.89279189,-22.68537508,36.11014509,23.27352994,997.31055123,56.29972706,1.10967356,4.24237412,-1.85394034,-0.22597404,4.63528825,11.03359090
12.70000000,-0.18203336,-0.26190487,2.95683009,-0.80246929,9.44304976,5.46597945,-2.09577021,-3.82641334,1.00955908,2.07336831,0.64159701,300.09548430,35.29418848,136.25446164,296.27862843,0.98670185,-1.99831569,-0.01221511,2.22996246,6.70185031,-1.17101966,-22.37026814,36.10575535,24.92115702,997.31084604,56.22292654,1.10970716,4.38355692,-1.99406360,-0.27598981,4.82369477,11.03090653
12.75000000,-0.20143120,-0.26188407,0.96928958,-0.69909380,6.47343914,7.71761149,-1.00720759,-0.70611462,1.01555922,2.14925787,0.67099506,300.25000000,35.29418962,136.25445905,297.35759606,1.16892336,-2.25917247,-0.00188508,2.54334264,6.83502262,1.03866445,-22.00778088,36.15922195,25.91585569,997.30405239,56.20136344,1.10946979,4.29668537,-1.85032769,-0.05356519,4.67847058,11.09267816
12.80000000,-0.20143120,-0.23820378,0.29155611,1.06235257,8.73407018,24.48212651,6.15979855,-7.66923489,1.02307780,2.19359870,0.62445929,300.37000000,35.29419037,136.25445642,294.30639398,1.08164975,-2.39487603,0.00282773,2.62728628,6.71086493,1.68106072,-21.12307509,36.06399540,24.99306996,997.30084629,56.14253968,1.10989881,4.22375452,-1.72364617,0.01994984,4.56195751,11.12155635
12.85000000,-0.20143120,-0.26553950,5.91195598,2.96848462,14.42473638,22.49030986,5.09019750,-5.40146306,1.02842403,2.25106918,0.70719481,300.40723997,35.29419040,136.25445630,294.14828378,1.07600000,-2.40000000,0.00300000,2.63000000,6.96282998,0.76374837,-19.22385880,36.10059866,26.90921001,997.29300323,56.21860422,1.10970483,4.28287513,-2.04944500,-0.08661239,4.74876256,11.19281673
12.90000000,-0.17282145,-0.25513035,4.30555956,1.39875000,9.22235766,25.11019691,3.83800271,-2.47429911,1.02725596,2.35742782,0.75482045,300.45848000,35.29419091,136.25445451,292.56505859,1.07138935,-2.57827831,-0.00263523,2.79290949,7.15357547,0.88316614,-16.55284510,36.06465985,28.39652962,997.28009325,56.20414398,1.10985110,4.21554830,-2.24601354,-0.06590836,4.77700410,11.30986910
12.95000000,-0.12733287,-0.23994167,1.93296642,-1.31194498,9.21735640,19.74259242,0.36682583,-0.23473803,1.01735654,2.47655655,0.73798328,300.53000000,35.29419140,136.25445280,291.22031435,1.06700000,-2.74800000,-0.00800000,2.94800000,7.34746129,1.69202522,-16.07816113,36.05100773,29.97098172,997.27285453,56.18790168,1.10990296,4.32267742,-2.25756764,0.03747597,4.87683875,11.37551064
13.00000000,-0.11842949,-0.24741788,2.54989461,-1.36151699,5.56784888,-3.13444448,-6.47174427,2.32633936,1.00058972,2.55962355,0.53719596,300.53000000,35.29419144,136.25445263,291.09445700,1.06574074,-2.76272745,-0.00806790,2.95988635,7.57170774,2.12721994,-18.27939143,36.14440448,31.80617326,997.27054997,56.24305937,1.10947354,4.68409643,-2.17843286,0.10131477,5.16687466,11.39672255
13.05000000,-0.15886018,-0.22405688,-1.16447936,-1.34586272,12.59547324,23.30999947,-2.86999989,4.82999992,0.98165715,2.68537991,0.09030389,300.51843750,35.29419230,136.25444930,289.10712520,1.05000000,-3.03100000,-0.01000000,3.20800000,7.32886076,2.38334961,-18.94190979,36.11390686,29.79999924,997.26306150,56.18371964,1.10961759,4.57428997,-1.68246852,0.17567181,4.87705748,11.46458671
13.10000000,-0.19598010,-0.27078519,3.76670997,-1.13311717,11.27663211,15.02252440,1.90168816,-2.27144920,0.96605521,2.81920494,-0.12439385,300.51000000,35.29419427,136.25444570,294.31192643,1.47962963,-3.27519847,-0.02211728,3.59592846,7.50678184,-0.48530273,-18.08937858,36.07599531,31.27172446,997.25650050,56.28544490,1.10974652,4.19904504,-1.62771454,-0.13739549,4.50558668,11.52399447
13.15000000,-0.21929160,-0.25582938,-0.19160627,0.50795051,7.73933401,7.22768808,3.22827292,-7.32136890,0.95842172,2.90832439,-0.30904170,300.48000000,35.29419440,136.25444550,294.72428765,1.51400000,-3.28800000,-0.02300000,3.61900000,7.53580159,0.21541341,-17.43502326,36.14704104,31.50077028,997.25955541,56.25022079,1.10945152,4.12992842,-1.70707048,-0.02578539,4.46889956,11.49652426
13.20000000,-0.22270549,-0.24928703,3.19703239,0.94259233,6.36973486,16.79999971,2.19333327,-4.23778420,0.95957761,2.99682992,-0.18653473,300.51000000,35.29419535,136.25444375,296.24410886,1.62400000,-3.29400000,-0.01800000,3.67350000,7.54568736,2.57626953,-15.99511633,36.14328194,31.58353531,997.25942995,56.14038661,1.10948890,3.90717063,-1.85550077,0.25859088,4.33309758,11.49764972
13.25000000,-0.20615946,-0.24928703,-0.55787645,0.96186716,11.55644700,17.08777746,-2.64617279,4.02441073,0.96736589,3.08596596,-0.09932525,300.53028000,35.29419630,136.25444200,297.71988528,1.73400000,-3.30000000,-0.01300000,3.72800000,7.65736536,3.23911212,-13.75774559,36.11896708,32.54720836,997.25896103,56.14489167,1.10959784,3.67419993,-2.14068213,0.34763614,4.26651098,11.50181928
13.30000000,-0.16359177,-0.25022162,3.76046323,1.10567955,11.36919139,-10.22777797,-7.13131576,7.20046509,0.97747460,3.11494956,0.08377369,300.53000000,35.29419638,136.25444181,297.69825292,1.73596497,-3.30677100,-0.01407013,3.73459970,7.91155393,1.92431313,-12.59506734,36.15617243,34.72407518,997.26338608,56.30155602,1.10938733,3.72658905,-2.43323852,0.16798251,4.45379992,11.46178607
13.35000000,-0.22270549,-0.26190487,-1.14729127,0.11221757,8.24958194,25.54999924,-6.86000013,4.26999998,0.98548882,3.15515701,-0.04293646,300.49000000,35.29419800,136.25443830,297.52819384,1.78300000,-3.42100000,-0.03200000,3.85800000,7.63364220,1.87797852,-12.63575745,36.21538162,32.31666565,997.26696780,56.24475479,1.10915685,3.48666455,-2.11788014,0.18945175,4.08388761,11.42947225
13.40000000,-0.20325739,-0.23883648,4.44933075,-1.45283766,9.44720592,-14.25311113,-3.61111608,1.21804128,0.98817550,3.17191465,0.08274188,300.48000000,35.29419979,136.25443482,298.66490536,1.91110467,-3.49578572,-0.04336491,3.98404624,8.15902584,2.49083699,-12.53532336,36.12217329,36.94848026,997.26979683,56.15348988,1.10957970,3.71855189,-2.43091525,0.27958703,4.45142068,11.40348623
13.45000000,-0.23198938,-0.25479449,-0.79293646,-1.85218370,8.85671739,-14.98033532,-1.10564849,-3.97384215,0.98547481,3.23560213,-0.19614271,300.48160572,35.29419990,136.25443460,298.76049625,1.92100000,-3.50000000,-0.04400000,3.99200000,8.18898106,3.89574470,-12.82574951,36.03349556,37.21433364,997.26745971,56.15195684,1.10996493,3.75906109,-2.42108085,0.51052563,4.50031212,11.42440378
13.50000000,-0.21366424,-0.25591105,1.83234411,0.11063100,12.57986183,-5.37933171,-0.69999999,-5.35175716,0.97958741,3.34348838,-0.40523640,300.38000000,35.29420085,136.25443251,298.64362828,1.97087597,-3.60830211,-0.04114994,4.11122732,8.12044462,2.88375020,-12.70331868,36.07105159,36.59271889,997.26697237,56.20154844,1.10978988,3.64317012,-2.27966561,0.39094352,4.31536796,11.42895049
13.55000000,-0.19530222,-0.26126505,-3.70408783,-0.72187279,9.16427369,-3.52188929,0.28014845,-4.67186495,0.97394835,3.45557363,-0.78608512,300.33000000,35.29420190,136.25443020,298.52208689,2.02600000,-3.72800000,-0.03800000,4.24300000,8.14221092,1.37487353,-12.68830627,36.12593201,36.78624441,997.26488154,56.22743316,1.10954023,3.59708934,-2.17316416,0.22941883,4.20883917,11.44810940
13.60000000,-0.24193102,-0.29708810,5.40448444,0.01081158,8.02304950,-12.60743765,3.01707501,-0.14678523,0.97160234,3.52496026,-0.99737788,300.37000000,35.29420199,136.25442998,298.46061955,2.03041133,-3.74568962,-0.03745325,4.26003157,8.33859603,1.46198086,-13.40300258,36.09082697,38.57920250,997.25339493,56.15048981,1.10969598,3.80430678,-2.22436549,0.26634835,4.41491714,11.55223167
13.65000000,-0.20192348,-0.24965395,1.04246171,2.01755639,7.71935689,21.87971513,-4.35015287,4.26258772,0.97379078,3.53054932,-1.25904119,300.36584777,35.29420406,136.25442508,297.89106403,2.13304756,-4.03014559,-0.02900742,4.55975884,8.27455232,2.42645564,-11.68824611,36.01783286,38.00050818,997.24967527,56.12422097,1.11001896,3.47578776,-2.06762065,0.44610226,4.06880362,11.58570797
13.70000000,-0.18125436,-0.23723355,2.50290713,-0.02951103,11.16018045,-8.14185012,-6.41506065,4.37225562,0.97947361,3.62148114,-1.33210748,300.29000000,35.29420626,136.25442086,299.05613399,2.25028586,-4.05025979,-0.04358385,4.63464279,8.56046611,1.32576192,-10.91766893,36.12000556,40.65851582,997.24837827,56.24243010,1.10953459,3.45377226,-2.34322139,0.33061988,4.18670978,11.59787136
13.75000000,-0.24127184,-0.24573228,-1.08556473,-0.65229906,10.17563633,-6.58617893,-6.51000023,6.79442730,0.98583077,3.69816204,-1.38867425,300.25000000,35.29420640,136.25442060,299.13499981,2.25800000,-4.05100000,-0.04500000,4.63800000,8.50941396,1.60682674,-11.91954773,36.10883238,40.17447663,997.24361681,56.16075051,1.10960047,3.50740993,-2.21979477,0.36632455,4.16696615,11.64104165
13.80000000,-0.18440480,-0.24928703,4.73323167,-0.56861367,7.09537005,-3.79438700,-5.40207964,4.66948211,0.98996513,3.72783132,-1.53873802,300.22000000,35.29420759,136.25441837,299.50602717,2.34492669,-4.14362681,-0.04880007,4.76150241,8.61085995,2.09420573,-11.69147014,36.12212023,41.14293188,997.24508672,56.13725487,1.10954726,3.46368780,-2.22623552,0.46911716,4.14407151,11.62775394
13.85000000,-0.13034790,-0.25228138,-0.86244254,-1.81244045,9.73929542,-4.94530365,-1.61616205,-1.67136391,0.99044219,3.82231876,-1.90337534,300.19153715,35.29420890,136.25441590,299.89433811,2.44100000,-4.24600000,-0.05300000,4.89800000,8.82612480,1.87045695,-11.21725240,36.12504034,43.21916958,997.24731551,56.15167618,1.10952935,3.45512416,-2.33161584,0.50786198,4.19907599,11.60753669
13.90000000,-0.24015728,-0.24530386,2.62588765,-0.37364900,12.64832521,-8.64807323,1.00161467,-3.97560177,0.98809569,3.94965352,-2.18987087,300.06000000,35.29420904,136.25441558,299.87893264,2.44542556,-4.25634624,-0.05150488,4.90918351,8.86135224,0.41379752,-11.92163971,36.05831950,43.57353023,997.24386149,56.15879407,1.10981481,3.53498590,-2.28304258,0.31922719,4.22022686,11.63861863
13.95000000,-0.18026524,0.01475974,-0.00743250,1.12866300,9.18780938,6.13143478,-1.95428703,-4.12985862,0.98583735,4.02705570,-2.35939608,299.94000000,35.29421120,136.25441061,299.64607942,2.51486579,-4.41868624,-0.02804534,5.08466085,8.76581252,0.07659731,-11.10182323,36.07323582,42.63514876,997.24354755,56.27047887,1.10972295,3.28886520,-2.14710420,0.27518532,3.93731097,11.64152733
14.00000000,-0.27560157,-0.23347696,1.79361899,0.75477497,9.06164065,-0.50005733,3.56910402,-2.63111672,0.98752570,4.11735766,-2.47151070,299.89000000,35.29421120,136.25441060,299.64564493,2.51500000,-4.41900000,-0.02800000,5.08500000,9.16252117,0.26073007,-10.08818745,36.12497484,46.58269320,997.24148063,56.17345305,1.10950865,3.42114785,-2.55746391,0.34277956,4.28513385,11.66049482
14.05000000,-0.27649370,-0.23667823,-0.77742386,1.19582541,7.81976013,8.96285883,0.39780465,1.59087398,0.99616542,4.19750613,-2.68560530,299.85109481,35.29421244,136.25440793,299.83925419,2.58730637,-4.51052315,-0.02012036,5.19925976,9.13084669,0.33814909,-8.44612086,36.11035333,46.25577612,997.24630191,56.17005894,1.10958025,3.11074114,-2.61952148,0.39835130,4.08623139,11.61667847
14.10000000,-0.24433318,-0.22732019,3.81147318,-1.61996670,10.08035970,14.64833507,-3.97553988,4.32657830,1.01318014,4.29251081,-2.72125503,299.72409057,35.29421494,136.25440242,299.76021592,2.68912106,-4.70303938,-0.00020827,5.41747886,9.17093651,0.40736927,-8.85776266,36.13338944,46.66117363,997.25161391,56.22273475,1.10946923,3.05570481,-2.44159842,0.38901057,3.93065694,11.56855536
14.15000000,-0.23016706,-0.24350898,0.68018300,-0.30257652,9.25251154,16.21198381,-5.33062385,7.31156240,1.03635478,4.36937044,-2.57258722,299.57000000,35.29421610,136.25439980,299.57735026,2.72200000,-4.79600000,0.01100000,5.51400000,9.27890454,0.34748714,-9.92889827,36.19434622,47.75060112,997.25485376,56.26751051,1.10919803,3.20772153,-2.33845657,0.33268642,3.98353320,11.53937393
14.20000000,-0.26404133,-0.26119822,0.30502942,-0.22107273,14.03065627,19.99395968,-5.46791432,14.00264247,1.06251096,4.45257739,-2.42196828,299.48000000,35.29421614,136.25439970,299.54047469,2.71878000,-4.79751667,0.01125035,5.51436008,9.24315920,-0.38473136,-8.62146440,36.20156022,47.38366612,997.25839552,56.23217544,1.10917697,3.00905900,-2.44721958,0.20633556,3.88405640,11.50724742
14.25000000,-0.22324749,-0.23699248,2.53541892,0.12363688,10.72340859,-16.87037394,-2.75802188,3.06133248,1.08592205,4.55414846,-2.24903003,299.34131773,35.29421805,136.25439461,298.10976139,2.60846519,-4.88321868,0.02552080,5.53971445,9.57219741,-0.84250745,-8.44018741,36.17530572,50.82101059,997.25884243,56.27169571,1.10927511,3.26445535,-2.65953345,0.09587384,4.21176670,11.50309660
14.30000000,-0.22270549,-0.26930258,-2.20735146,0.09502652,6.34270128,-5.13538782,-0.92718215,-0.77966979,1.10081015,4.66436790,-2.47847442,299.10000000,35.29422027,136.25438879,297.33586883,2.62165526,-5.07157142,0.05808925,5.70630378,9.39930773,0.74450195,-8.56372981,36.12541095,49.01364392,997.26512389,56.19979622,1.10952121,3.14897215,-2.34988212,0.35036501,3.94470876,11.44590810
14.35000000,-0.21300534,-0.24999358,1.32305500,-0.68427539,10.00335513,5.25310159,-3.21944012,3.84888017,1.10181751,4.75066525,-2.62488923,298.97000000,35.29422050,136.25438820,297.25371221,2.62400000,-5.09400000,0.06200000,5.73000000,9.34545984,0.72638761,-8.77589417,36.09307854,48.45826800,997.26637740,56.17013427,1.10967404,3.12106162,-2.27812346,0.35956009,3.88074164,11.43442313
14.40000000,-0.18492453,-0.23667103,-2.07915944,-0.31655991,14.58240351,0.11550521,-1.85842760,4.23576511,1.08509238,4.82500590,-2.74393116,298.86000000,35.29422142,136.25438588,297.05180653,2.62239763,-5.13526104,0.06159941,5.76605333,9.36813006,0.22897875,-8.62323792,36.11073885,48.69040509,997.26935161,56.20850036,1.10959022,3.09688822,-2.27980137,0.30063356,3.85727773,11.40748976
14.45000000,-0.14547687,-0.23667103,2.53829346,-2.15318392,10.48213838,-7.94987326,2.43473206,-3.41480968,1.04952820,4.92227221,-2.95401970,298.65267922,35.29422280,136.25438240,296.75436342,2.62000000,-5.19700000,0.06100000,5.82000000,9.40361424,0.19318368,-8.58405611,36.13367487,49.05458385,997.27699914,56.27069473,1.10948018,3.08317329,-2.27321695,0.32910040,3.84470804,11.33815455
14.50000000,-0.11739371,-0.23974872,0.40282646,0.10342766,9.78242244,5.72371694,2.53819415,-8.18761234,0.99856717,4.97893812,-3.49602420,298.43790736,35.29422283,136.25438232,296.75623271,2.62085859,-5.19828118,0.06115394,5.82151737,9.38215985,0.95703762,-9.90334733,36.07495596,48.84251417,997.28059877,56.27177556,1.10974236,3.21846293,-2.14064090,0.51609927,3.89964172,11.30531216
14.55000000,-0.19379624,-0.39594644,2.75074945,1.52700185,7.55999195,7.26490881,-1.34861345,1.47098574,0.94016048,5.00172844,-3.82784854,298.26000000,35.29422507,136.25437695,296.85422064,2.67756953,-5.28824579,0.07338773,5.92682996,9.42619071,-0.14995436,-8.38033263,36.12882898,49.29081713,997.27860533,56.32454554,1.10948996,2.97314160,-2.23836220,0.40540451,3.74355301,11.32356218
