time[s],raw_a_x[m/s^2],raw_a_y[m/s^2],raw_a_z[m/s^2],Yaw[deg],Pitch[deg],Roll[deg],a_x[m/s^2],a_y[m/s^2],a_z[m/s^2],気圧[hPa],気温[度],相対高度[m],適当な過重[kg],対気速度[m/s],GPS時間[hh:mm:ss.000],GPS速さ[m/s],進行角[deg],北緯[deg],東経[deg],北緯[m],東経[m],GPS高さ[m],ドリフト角[deg]
1548.223642,-0.267997,-0.109789,9.842582,300.510905,-0.459471,1.343914,0.126037,-0.185797,0.037592,996.5,30.2,-392.560906,0.163937,11.902045,34:09.6,9.007922,268.23,35.294283,136.253862,3921922.626,12377502.74,98.7,-32.280905
1548.233598,-0.24463,-0.094083,9.76796,300.510924,-0.460878,1.337062,0.099855,-0.188479,-0.037531,996.51,30.2,-392.650295,0.157677,11.901985,34:09.6,9.007922,268.23,35.294283,136.253862,3921922.626,12377502.74,98.7,-32.280924
1548.241955,-0.178358,-0.086728,9.68943,300.510959,-0.463691,1.323357,0.03783,-0.165366,-0.116678,996.51,30.2,-392.650295,0.157677,11.750361,34:09.6,9.007922,268.23,35.294283,136.253862,3921922.626,12377502.74,98.7,-32.280959
1548.252119,-0.15637,-0.077457,9.681462,300.510909,-0.458247,1.315096,0.015499,-0.164155,-0.125002,996.5,30.2,-392.560906,0.163937,11.902045,34:09.6,9.007922,268.23,35.294283,136.253862,3921922.626,12377502.74,98.7,-32.280909
1548.261945,-0.201036,-0.076002,9.729652,300.510927,-0.459654,1.308244,0.055424,-0.182797,-0.076468,996.5,30.2,-392.560906,0.15411,11.902045,34:09.7,8.848444,266.85,35.294282,136.253852,3921922.442,12377501.83,98.7,-33.660927
1548.271496,-0.249074,-0.050566,9.819445,300.510894,-0.455616,1.293131,0.089739,-0.224594,0.013167,996.5,30.2,-392.560906,0.15322,11.902045,34:09.7,8.848444,266.85,35.294282,136.253852,3921922.442,12377501.83,98.7,-33.660894
1548.282024,-0.238348,-0.094083,9.868708,300.510928,-0.458429,1.279426,0.096707,-0.178886,0.063375,996.54,30.2,-392.918455,0.156785,11.826238,34:09.7,8.848444,266.85,35.294282,136.253852,3921922.442,12377501.83,98.7,-33.660928
1548.289301,-0.201266,-0.164415,9.89016,300.510944,-0.459836,1.272574,0.090225,-0.098834,0.086116,996.54,30.2,-392.918455,0.163937,11.826238,34:09.7,8.848444,266.85,35.294282,136.253852,3921922.442,12377501.83,98.7,-33.660944
1548.297604,-0.173455,-0.241412,9.857522,300.510895,-0.454392,1.264313,0.096938,-0.015621,0.054982,996.52,30.2,-392.739683,0.156785,11.750114,34:09.7,8.848444,266.85,35.294282,136.253852,3921922.442,12377501.83,98.7,-33.660895
1548.305109,-0.208698,-0.321398,9.833848,300.510911,-0.455798,1.257461,0.161449,0.045571,0.033361,996.52,30.2,-392.739683,0.156785,11.750114,34:09.7,8.848444,266.85,35.294282,136.253852,3921922.442,12377501.83,98.7,-33.660911
1548.313226,-0.207625,-0.356181,9.855224,300.510911,-0.455798,1.257461,0.173822,0.077591,0.055486,996.52,30.2,-392.739683,0.160357,11.673565,34:09.7,8.848444,266.85,35.294282,136.253852,3921922.442,12377501.83,98.7,-33.660911
1548.323286,-0.188778,-0.350128,9.81209,300.510926,-0.457205,1.250608,0.155046,0.081366,0.01208,996.52,30.2,-392.739683,0.157677,11.673565,34:09.7,8.848444,266.85,35.294282,136.253852,3921922.442,12377501.83,98.7,-33.660926
1548.332634,-0.149781,-0.324692,9.792783,300.510975,-0.462649,1.258869,0.108085,0.072757,-0.008085,996.52,30.2,-392.739683,0.15857,11.673565,34:09.7,8.848444,266.85,35.294282,136.253852,3921922.442,12377501.83,98.7,-33.660975
1548.340983,-0.15231,-0.282094,9.673111,300.511053,-0.470907,1.253425,0.094636,0.036048,-0.128629,996.52,30.2,-392.739683,0.163937,11.596511,34:09.7,8.848444,266.85,35.294282,136.253852,3921922.442,12377501.83,98.7,-33.661053
1548.350639,-0.163419,-0.244323,9.643844,300.511117,-0.477758,1.254833,0.089289,-0.002308,-0.158619,996.52,30.2,-392.739683,0.163937,11.596511,34:09.7,8.848444,266.85,35.294282,136.253852,3921922.442,12377501.83,98.7,-33.661117
1548.358834,-0.183109,-0.201496,9.677248,300.511131,-0.479164,1.247981,0.09021,-0.048827,-0.125983,996.52,30.2,-392.739683,0.15857,11.596511,34:09.7,8.848444,266.85,35.294282,136.253852,3921922.442,12377501.83,98.7,-33.661131
1548.367034,-0.212988,-0.246622,9.698317,300.511207,-0.487422,1.242537,0.134178,-0.01809,-0.103668,996.5,30.2,-392.560906,0.156785,11.673682,34:09.7,8.848444,266.85,35.294282,136.253852,3921922.442,12377501.83,98.7,-33.661207
1548.374344,-0.235053,-0.278647,9.63986,300.511283,-0.495679,1.237093,0.167109,0.005001,-0.161206,996.5,30.2,-392.560906,0.15857,11.596627,34:09.8,8.874167,266.06,35.294282,136.253842,3921922.442,12377500.93,98.6,-34.451283
1548.383775,-0.208851,-0.347523,9.667135,300.511283,-0.495679,1.237093,0.169707,0.078169,-0.132679,996.48,30.2,-392.382126,0.156785,11.673799,34:09.8,8.874167,266.06,35.294282,136.253842,3921922.442,12377500.93,98.6,-34.451283
1548.392529,-0.153306,-0.365604,9.676252,300.511357,-0.503937,1.231649,0.124712,0.11792,-0.123656,996.48,30.2,-392.382126,0.156785,11.596744,34:09.8,8.874167,266.06,35.294282,136.253842,3921922.442,12377500.93,98.6,-34.451357
1548.402024,-0.157289,-0.389508,9.68966,300.511419,-0.510788,1.233057,0.136406,0.138335,-0.109698,996.48,30.2,-392.382126,0.12146,11.75035,34:09.8,8.874167,266.06,35.294282,136.253842,3921922.442,12377500.93,98.6,-34.451419
1548.412521,-0.150777,-0.413105,9.791174,300.511543,-0.52449,1.235874,0.13568,0.161415,-0.007754,996.48,30.2,-392.382126,0.15322,11.826404,34:09.8,8.874167,266.06,35.294282,136.253842,3921922.442,12377500.93,98.6,-34.451543
1548.422116,-0.146257,-0.369128,9.803279,300.505298,-0.530002,1.244087,0.112559,0.121676,0.003607,996.48,30.2,-392.382126,0.15144,11.75035,34:09.8,8.874167,266.06,35.294282,136.253842,3921922.442,12377500.93,98.6,-34.445298
1548.432379,-0.163725,-0.336874,9.811247,300.499052,-0.535515,1.2523,0.114338,0.084111,0.011279,996.48,30.2,-392.382126,0.149662,11.826214,34:09.8,8.874167,266.06,35.294282,136.253842,3921922.442,12377500.93,98.6,-34.439052
1548.439887,-0.192762,-0.343846,9.772173,300.488713,-0.542482,1.253728,0.14327,0.08001,-0.028285,996.48,30.2,-392.382126,0.15322,11.826214,34:09.8,8.874167,266.06,35.294282,136.253842,3921922.442,12377500.93,98.6,-34.428713
1548.447118,-0.184258,-0.323313,9.766734,300.482478,-0.549402,1.255087,0.126277,0.064838,-0.034006,996.48,30.2,-392.382126,0.207471,11.750161,34:09.8,8.874167,266.06,35.294282,136.253842,3921922.442,12377500.93,98.6,-34.422478
1548.455356,-0.184258,-0.306305,9.76819,300.476242,-0.556322,1.256445,0.118372,0.049442,-0.032678,996.52,30.2,-392.739683,0.149662,11.825977,34:09.8,8.874167,266.06,35.294282,136.253842,3921922.442,12377500.93,98.6,-34.416242
1548.463444,-0.199504,-0.307837,9.75754,300.476242,-0.556322,1.256445,0.133176,0.045024,-0.043142,996.52,30.2,-392.739683,0.171118,11.749925,34:09.8,8.874167,266.06,35.294282,136.253842,3921922.442,12377500.93,98.6,-34.416242
1548.473119,-0.21521,-0.290062,9.68966,300.470006,-0.563241,1.257802,0.140638,0.023877,-0.110989,996.52,30.2,-392.739683,0.156785,11.673565,34:09.9,8.899889,265.6,35.294282,136.253832,3921922.442,12377500.02,98.6,-34.870006
1548.482829,-0.231299,-0.297494,9.673034,300.470069,-0.570093,1.259208,0.157487,0.024886,-0.127278,996.52,30.2,-392.739683,0.149662,11.826167,34:09.9,8.899889,265.6,35.294282,136.253832,3921922.442,12377500.02,98.6,-34.870069
1548.490061,-0.222642,-0.299869,9.700769,300.453497,-0.583983,1.261988,0.147635,0.030569,-0.100269,996.52,30.2,-392.739683,0.163937,11.826167,34:09.9,8.899889,265.6,35.294282,136.253832,3921922.442,12377500.02,98.6,-34.853497
1548.498281,-0.214061,-0.309905,9.700003,300.447267,-0.592306,1.256489,0.14276,0.044605,-0.100648,996.5,30.2,-392.560906,0.163937,11.750232,34:09.9,8.899889,265.6,35.294282,136.253832,3921922.442,12377500.02,98.6,-34.847267
1548.505549,-0.250682,-0.329672,9.765661,300.441035,-0.600628,1.250989,0.182056,0.048762,-0.033941,996.5,30.2,-392.560906,0.16932,11.750232,34:09.9,8.899889,265.6,35.294282,136.253832,3921922.442,12377500.02,98.6,-34.841035
1548.514309,-0.275199,-0.321551,9.77792,300.441035,-0.600628,1.250989,0.201186,0.031466,-0.021607,996.5,30.2,-392.560906,0.15857,11.826286,34:09.9,8.899889,265.6,35.294282,136.253832,3921922.442,12377500.02,98.6,-34.841035
1548.5232,-0.287534,-0.331741,9.773323,300.434801,-0.608949,1.245489,0.215661,0.037502,-0.025592,996.5,30.2,-392.560906,0.163937,11.750232,34:09.9,8.899889,265.6,35.294282,136.253832,3921922.442,12377500.02,98.6,-34.834801
1548.532603,-0.280409,-0.348213,9.775008,300.434924,-0.622653,1.248296,0.213206,0.055898,-0.023594,996.5,30.2,-392.560906,0.163937,11.750232,34:09.9,8.899889,265.6,35.294282,136.253832,3921922.442,12377500.02,98.6,-34.834924
1548.5408,-0.294966,-0.350128,9.732257,300.424652,-0.636477,1.251118,0.225818,0.053149,-0.067036,996.5,30.2,-392.560906,0.155001,11.750232,34:09.9,8.899889,265.6,35.294282,136.253832,3921922.442,12377500.02,98.6,-34.824652
1548.549626,-0.300329,-0.353576,9.697781,300.412169,-0.648916,1.26067,0.230146,0.054139,-0.10085,996.5,30.2,-392.560906,0.164833,11.826286,34:09.9,8.899889,265.6,35.294282,136.253832,3921922.442,12377500.02,98.6,-34.812169
1548.557567,-0.282707,-0.336108,9.754246,300.405929,-0.655835,1.262019,0.204824,0.044372,-0.044731,996.5,30.2,-392.560906,0.175621,11.826286,34:09.9,8.899889,265.6,35.294282,136.253832,3921922.442,12377500.02,98.6,-34.805929
1548.565084,-0.275889,-0.336414,9.749649,300.399686,-0.661355,1.27022,0.197334,0.046505,-0.049144,996.5,30.2,-392.560906,0.163937,11.826286,34:09.9,8.899889,265.6,35.294282,136.253832,3921922.442,12377500.02,98.6,-34.799686
1548.573361,-0.241259,-0.332507,9.785275,300.399686,-0.661355,1.27022,0.163264,0.055931,-0.014017,996.5,30.2,-392.560906,0.163937,11.901854,34:10.0,8.915322,264.85,35.29428,136.253822,3921922.256,12377499.11,98.6,-35.549686
1548.583632,-0.198508,-0.343386,9.828025,300.393444,-0.668276,1.271566,0.126183,0.082292,0.02871,996.48,30.2,-392.382126,0.172018,11.901973,34:10.0,8.915322,264.85,35.29428,136.253822,3921922.256,12377499.11,98.6,-35.543444
1548.59088,-0.143192,-0.375487,9.834001,300.37681,-0.673921,1.279778,0.086309,0.132541,0.034063,996.48,30.2,-392.382126,0.163937,11.901973,34:10.0,8.915322,264.85,35.29428,136.253822,3921922.256,12377499.11,98.6,-35.52681
1548.598829,-0.158439,-0.39127,9.815001,300.370505,-0.67399,1.279722,0.106856,0.141405,0.015839,996.48,30.2,-392.382126,0.163937,11.901973,34:10.0,8.915322,264.85,35.29428,136.253822,3921922.256,12377499.11,98.6,-35.520505
1548.606324,-0.183338,-0.423371,9.790178,300.357957,-0.680979,1.28101,0.141577,0.161858,-0.007484,996.48,30.2,-392.382126,0.163937,11.75035,34:10.0,8.915322,264.85,35.29428,136.253822,3921922.256,12377499.11,98.6,-35.507957
1548.613927,-0.208698,-0.44444,9.767194,300.357957,-0.680979,1.28101,0.173604,0.171675,-0.029688,996.48,30.2,-392.382126,0.150551,11.826404,34:10.0,8.915322,264.85,35.29428,136.253822,3921922.256,12377499.11,98.6,-35.507957
1548.62374,-0.223638,-0.44444,9.76819,300.341325,-0.686629,1.289219,0.185878,0.16497,-0.02919,996.49,30.2,-392.471517,0.16932,11.750291,34:10.0,8.915322,264.85,35.29428,136.253822,3921922.256,12377499.11,98.6,-35.491325
1548.632895,-0.219194,-0.449803,9.752943,300.335144,-0.699008,1.298813,0.181579,0.171224,-0.044096,996.49,30.2,-392.471517,0.163937,11.750291,34:10.0,8.915322,264.85,35.29428,136.253822,3921922.256,12377499.11,98.6,-35.485144
1548.640844,-0.193681,-0.456929,9.76298,300.322591,-0.70321,1.313805,0.158966,0.185551,-0.0337,996.5,30.2,-392.560906,0.163937,11.673682,34:10.0,8.915322,264.85,35.29428,136.253822,3921922.256,12377499.11,98.6,-35.472591
1548.648345,-0.208085,-0.447658,9.781061,300.306028,-0.715721,1.323407,0.165606,0.170488,-0.016334,996.5,30.2,-392.560906,0.167524,11.673682,34:10.0,8.915322,264.85,35.29428,136.253822,3921922.256,12377499.11,98.6,-35.456028
1548.655569,-0.196516,-0.441146,9.743443,300.299848,-0.726711,1.339851,0.150344,0.167798,-0.053964,996.5,30.2,-392.560906,0.163937,11.750232,34:10.0,8.915322,264.85,35.29428,136.253822,3921922.256,12377499.11,98.6,-35.449848
1548.66452,-0.196516,-0.444211,9.744133,300.299848,-0.726711,1.339851,0.151526,0.170607,-0.053203,996.51,30.2,-392.650295,0.163937,11.673623,34:10.0,8.915322,264.85,35.29428,136.253822,3921922.256,12377499.11,98.6,-35.449848
1548.673143,-0.136987,-0.432489,9.736778,300.287361,-0.739168,1.349378,0.089669,0.182541,-0.061101,996.51,30.2,-392.650295,0.193751,11.673623,34:10.1,8.817578,263.72,35.29428,136.253812,3921922.256,12377498.2,98.6,-36.567361
1548.683306,-0.096534,-0.412109,9.712874,300.270737,-0.743442,1.364434,0.043293,0.177945,-0.08669,996.5,30.2,-392.560906,0.167524,11.673495,34:10.1,8.817578,263.72,35.29428,136.253812,3921922.256,12377498.2,98.6,-36.550737
1548.690797,-0.072094,-0.388895,9.718697,300.258182,-0.74905,1.372562,0.010153,0.165103,-0.081265,996.5,30.2,-392.560906,0.167524,11.673495,34:10.1,8.817578,263.72,35.29428,136.253812,3921922.256,12377498.2,98.6,-36.538182
1548.698063,-0.06313,-0.344995,9.743826,300.245558,-0.749196,1.372439,-0.015798,0.127767,-0.056835,996.5,30.2,-392.560906,0.167524,11.673495,34:10.1,8.817578,263.72,35.29428,136.253812,3921922.256,12377498.2,98.6,-36.525558
1548.706256,-0.061292,-0.323696,9.72904,300.228937,-0.754869,1.380638,-0.026914,0.108231,-0.072869,996.47,30.2,-392.292734,0.167524,11.596616,34:10.1,8.817578,263.72,35.29428,136.253812,3921922.256,12377498.2,98.6,-36.508937
1548.71404,-0.085885,-0.296881,9.726511,300.228937,-0.754869,1.380638,-0.014648,0.074001,-0.075718,996.47,30.2,-392.292734,0.167524,11.67367,34:10.1,8.817578,263.72,35.29428,136.253812,3921922.256,12377498.2,98.6,-36.508937
1548.723589,-0.097683,-0.267691,9.704983,300.21631,-0.755016,1.380514,-0.014714,0.042907,-0.097307,996.48,30.2,-392.382126,0.16932,11.596744,34:10.1,8.817578,263.72,35.29428,136.253812,3921922.256,12377498.2,98.6,-36.49631
1548.733199,-0.113389,-0.259417,9.685599,300.205938,-0.756539,1.373669,-0.002822,0.030687,-0.117612,996.48,30.2,-392.382126,0.135504,11.596744,34:10.1,8.817578,263.72,35.29428,136.253812,3921922.256,12377498.2,98.6,-36.485938
1548.740459,-0.137523,-0.266618,9.662998,300.193242,-0.751218,1.365298,0.024052,0.029257,-0.139216,996.48,30.2,-392.382126,0.16932,11.596744,34:10.1,8.817578,263.72,35.29428,136.253812,3921922.256,12377498.2,98.6,-36.473242
1548.748655,-0.191536,-0.287917,9.662998,300.180611,-0.752749,1.358319,0.082283,0.02906,-0.137512,996.48,30.2,-392.382126,0.167524,11.673799,34:10.1,8.817578,263.72,35.29428,136.253812,3921922.256,12377498.2,98.6,-36.460611
1548.755925,-0.223331,-0.306841,9.663458,300.163992,-0.761197,1.352799,0.117975,0.035581,-0.136886,996.48,30.2,-392.382126,0.163937,11.596744,34:10.1,8.817578,263.72,35.29428,136.253812,3921922.256,12377498.2,98.6,-36.443992
1548.764431,-0.208621,-0.33266,9.676099,300.163992,-0.761197,1.352799,0.114174,0.064875,-0.123835,996.48,30.2,-392.382126,0.167524,11.518988,34:10.2,8.838156,262.87,35.294278,136.253803,3921922.071,12377497.44,98.6,-37.293992
1548.773358,-0.166177,-0.362693,9.691422,300.157741,-0.768124,1.354125,0.085209,0.109034,-0.108136,996.48,30.2,-392.382126,0.167524,11.596557,34:10.2,8.838156,262.87,35.294278,136.253803,3921922.071,12377497.44,98.6,-37.287741
1548.782774,-0.121817,-0.38177,9.736395,300.145104,-0.769652,1.347144,0.050945,0.144288,-0.062852,996.48,30.2,-392.382126,0.15322,11.750161,34:10.2,8.838156,262.87,35.294278,136.253803,3921922.071,12377497.44,98.6,-37.275104
1548.791007,-0.095845,-0.361697,9.762137,300.128487,-0.776713,1.348476,0.017458,0.135735,-0.038655,996.46,30.2,-392.203341,0.165729,11.596674,34:10.2,8.838156,262.87,35.294278,136.253803,3921922.071,12377497.44,98.6,-37.258487
1548.798297,-0.080981,-0.334805,9.759302,300.115848,-0.776855,1.348351,-0.006654,0.116779,-0.041848,996.46,30.2,-392.203341,0.163937,11.750279,34:10.2,8.838156,262.87,35.294278,136.253803,3921922.071,12377497.44,98.6,-37.245848
1548.806248,-0.109252,-0.334805,9.760145,300.099234,-0.783917,1.349681,0.018175,0.106086,-0.041337,996.46,30.2,-392.203341,0.163937,11.673729,34:10.2,8.838156,262.87,35.294278,136.253803,3921922.071,12377497.44,98.6,-37.229234
1548.814309,-0.150164,-0.340475,9.713717,300.099234,-0.783917,1.349681,0.059093,0.09622,-0.087058,996.46,30.2,-392.203341,0.163937,11.596674,34:10.2,8.838156,262.87,35.294278,136.253803,3921922.071,12377497.44,98.6,-37.229234
1548.823097,-0.173608,-0.338712,9.657788,300.086724,-0.797773,1.352322,0.078877,0.086932,-0.142217,996.46,30.2,-392.203341,0.163937,11.673729,34:10.2,8.838156,262.87,35.294278,136.253803,3921922.071,12377497.44,98.6,-37.216724
1548.833597,-0.188012,-0.379012,9.660929,300.074142,-0.806152,1.346719,0.106697,0.119882,-0.137452,996.49,30.2,-392.471517,0.156785,11.51893,34:10.2,8.838156,262.87,35.294278,136.253803,3921922.071,12377497.44,98.6,-37.204142
1548.840848,-0.180733,-0.409428,9.670813,300.057593,-0.820072,1.349426,0.109169,0.151119,-0.127674,996.49,30.2,-392.471517,0.156785,11.596499,34:10.2,8.838156,262.87,35.294278,136.253803,3921922.071,12377497.44,98.6,-37.187593
1548.848763,-0.156447,-0.448348,9.67901,300.045143,-0.840785,1.353439,0.098079,0.197004,-0.118446,996.49,30.2,-392.471517,0.15322,11.596499,34:10.2,8.838156,262.87,35.294278,136.253803,3921922.071,12377497.44,98.6,-37.175143
1548.856303,-0.124575,-0.4603,9.689353,300.022279,-0.853401,1.362929,0.070411,0.21957,-0.108765,996.49,30.2,-392.471517,0.163937,11.362202,34:10.2,8.838156,262.87,35.294278,136.253803,3921922.071,12377497.44,98.6,-37.152279
1548.864124,-0.118369,-0.45486,9.681309,300.022279,-0.853401,1.362929,0.062773,0.21708,-0.117029,996.49,30.2,-392.471517,0.163937,11.596499,34:10.2,8.838156,262.87,35.294278,136.253803,3921922.071,12377497.44,98.6,-37.152279
1548.873996,-0.118369,-0.428351,9.711112,300.009768,-0.865882,1.372411,0.049229,0.191479,-0.0874,996.5,30.2,-392.560906,0.163937,11.518872,34:10.3,8.971911,263.12,35.294278,136.253793,3921922.071,12377496.53,98.6,-36.889768
1548.883057,-0.113236,-0.386673,9.707664,299.997256,-0.878365,1.381891,0.025882,0.154402,-0.091465,996.5,30.2,-392.560906,0.164833,11.440777,34:10.3,8.971911,263.12,35.294278,136.253793,3921922.071,12377496.53,98.6,-36.877256
1548.891012,-0.13216,-0.360777,9.69893,299.974319,-0.885509,1.383133,0.032331,0.123657,-0.101013,996.5,30.2,-392.560906,0.163937,11.440777,34:10.3,8.971911,263.12,35.294278,136.253793,3921922.071,12377496.53,98.6,-36.854319
1548.898533,-0.13668,-0.326454,9.733713,299.961796,-0.899369,1.385747,0.020088,0.090173,-0.066553,996.5,30.2,-392.560906,0.163937,11.362145,34:10.3,8.971911,263.12,35.294278,136.253793,3921922.071,12377496.53,98.6,-36.841796
1548.905783,-0.141354,-0.301325,9.765125,299.945188,-0.906442,1.387053,0.012784,0.064955,-0.036408,996.5,30.2,-392.560906,0.163937,11.440777,34:10.3,8.971911,263.12,35.294278,136.253793,3921922.071,12377496.53,98.6,-36.825188
1548.914821,-0.149015,-0.310059,9.76252,299.945188,-0.906442,1.387053,0.023276,0.070107,-0.038679,996.5,30.2,-392.560906,0.17472,11.596441,34:10.3,8.971911,263.12,35.294278,136.253793,3921922.071,12377496.53,98.6,-36.825188
1548.923458,-0.149245,-0.314272,9.773629,299.92632,-0.921746,1.38273,0.022671,0.075405,-0.026782,996.5,30.2,-392.560906,0.225932,11.596441,34:10.3,8.971911,263.12,35.294278,136.253793,3921922.071,12377496.53,98.6,-36.80632
1548.933535,-0.141507,-0.32247,9.799678,299.909703,-0.930191,1.377171,0.017078,0.086984,-0.001388,996.5,30.2,-392.560906,0.167524,11.750043,34:10.3,8.971911,263.12,35.294278,136.253793,3921922.071,12377496.53,98.6,-36.789703
